Approach,Initial,Goal,Time to Order Landmarks,Time to Generate Plan,Path Length,Path
Vanilla Pyperplan,"['(free c0_0)', '(free c0_1)', '(free c0_2)', '(free c0_3)', '(free c0_5)', '(free c0_6)', '(free c0_7)', '(free c0_8)', '(free c0_9)', '(free c0_10)', '(free c0_11)', '(free c0_12)', '(free c0_13)', '(free c0_14)', '(free c0_15)', '(free c0_16)', '(free c0_17)', '(free c0_18)', '(free c0_19)', '(free c1_0)', '(free c1_1)', '(free c1_2)', '(free c1_3)', '(free c1_4)', '(free c1_5)', '(free c1_6)', '(free c1_7)', '(free c1_8)', '(free c1_9)', '(free c1_10)', '(free c1_11)', '(free c1_12)', '(free c1_13)', '(free c1_14)', '(free c1_15)', '(free c1_16)', '(free c1_17)', '(free c1_18)', '(free c1_19)', '(free c2_0)', '(free c2_1)', '(free c2_2)', '(free c2_3)', '(free c2_4)', '(free c2_5)', '(free c2_6)', '(free c2_7)', '(free c2_8)', '(free c2_9)', '(free c2_10)', '(free c2_12)', '(free c2_13)', '(free c2_14)', '(free c2_15)', '(free c2_16)', '(free c2_17)', '(free c2_18)', '(free c2_19)', '(free c3_0)', '(free c3_1)', '(free c3_2)', '(free c3_3)', '(free c3_4)', '(free c3_5)', '(free c3_6)', '(free c3_7)', '(free c3_8)', '(free c3_9)', '(free c3_10)', '(free c3_11)', '(free c3_12)', '(free c3_13)', '(free c3_14)', '(free c3_15)', '(free c3_16)', '(free c3_17)', '(free c3_18)', '(free c3_19)', '(free c4_0)', '(free c4_1)', '(free c4_2)', '(free c4_3)', '(free c4_4)', '(free c4_5)', '(free c4_6)', '(free c4_7)', '(free c4_8)', '(free c4_9)', '(free c4_10)', '(free c4_11)', '(free c4_12)', '(free c4_13)', '(free c4_14)', '(free c4_15)', '(free c4_16)', '(free c4_17)', '(free c4_18)', '(free c4_19)', '(free c5_0)', '(free c5_1)', '(free c5_2)', '(free c5_3)', '(free c5_4)', '(free c5_5)', '(free c5_6)', '(free c5_8)', '(free c5_9)', '(free c5_10)', '(free c5_11)', '(free c5_12)', '(free c5_13)', '(free c5_14)', '(free c5_15)', '(free c5_17)', '(free c5_18)', '(free c5_19)', '(free c6_0)', '(free c6_1)', '(free c6_2)', '(free c6_3)', '(free c6_4)', '(free c6_5)', '(free c6_6)', '(free c6_7)', '(free c6_8)', '(free c6_9)', '(free c6_10)', '(free c6_11)', '(free c6_12)', '(free c6_13)', '(free c6_14)', '(free c6_15)', '(free c6_16)', '(free c6_17)', '(free c6_18)', '(free c6_19)', '(free c7_0)', '(free c7_1)', '(free c7_2)', '(free c7_3)', '(free c7_4)', '(free c7_5)', '(free c7_6)', '(free c7_7)', '(free c7_8)', '(free c7_9)', '(free c7_10)', '(free c7_11)', '(free c7_12)', '(free c7_13)', '(free c7_14)', '(free c7_15)', '(free c7_16)', '(free c7_17)', '(free c7_18)', '(free c7_19)', '(free c8_0)', '(free c8_1)', '(free c8_2)', '(free c8_3)', '(free c8_4)', '(free c8_5)', '(free c8_6)', '(free c8_7)', '(free c8_8)', '(free c8_9)', '(free c8_10)', '(free c8_11)', '(free c8_12)', '(free c8_13)', '(free c8_14)', '(free c8_15)', '(free c8_16)', '(free c8_17)', '(free c8_19)', '(free c9_0)', '(free c9_2)', '(free c9_3)', '(free c9_4)', '(free c9_5)', '(free c9_6)', '(free c9_7)', '(free c9_8)', '(free c9_9)', '(free c9_10)', '(free c9_11)', '(free c9_13)', '(free c9_14)', '(free c9_15)', '(free c9_16)', '(free c9_17)', '(free c9_18)', '(free c9_19)', '(free c10_0)', '(free c10_1)', '(free c10_2)', '(free c10_3)', '(free c10_4)', '(free c10_5)', '(free c10_6)', '(free c10_7)', '(free c10_8)', '(free c10_9)', '(free c10_10)', '(free c10_11)', '(free c10_12)', '(free c10_13)', '(free c10_14)', '(free c10_16)', '(free c10_17)', '(free c10_18)', '(free c10_19)', '(free c11_0)', '(free c11_1)', '(free c11_2)', '(free c11_3)', '(free c11_4)', '(free c11_5)', '(free c11_6)', '(free c11_7)', '(free c11_9)', '(free c11_10)', '(free c11_11)', '(free c11_12)', '(free c11_13)', '(free c11_15)', '(free c11_16)', '(free c11_17)', '(free c11_18)', '(free c11_19)', '(free c12_0)', '(free c12_1)', '(free c12_2)', '(free c12_3)', '(free c12_4)', '(free c12_5)', '(free c12_6)', '(free c12_7)', '(free c12_8)', '(free c12_9)', '(free c12_10)', '(free c12_11)', '(free c12_12)', '(free c12_13)', '(free c12_14)', '(free c12_15)', '(free c12_16)', '(free c12_17)', '(free c12_19)', '(free c13_0)', '(free c13_1)', '(free c13_2)', '(free c13_4)', '(free c13_5)', '(free c13_6)', '(free c13_7)', '(free c13_8)', '(free c13_9)', '(free c13_10)', '(free c13_11)', '(free c13_12)', '(free c13_13)', '(free c13_14)', '(free c13_15)', '(free c13_16)', '(free c13_17)', '(free c13_18)', '(free c14_0)', '(free c14_1)', '(free c14_2)', '(free c14_3)', '(free c14_4)', '(free c14_5)', '(free c14_6)', '(free c14_7)', '(free c14_8)', '(free c14_9)', '(free c14_10)', '(free c14_11)', '(free c14_12)', '(free c14_13)', '(free c14_14)', '(free c14_15)', '(free c14_16)', '(free c14_17)', '(free c14_18)', '(free c14_19)', '(free c15_0)', '(free c15_1)', '(free c15_2)', '(free c15_3)', '(free c15_4)', '(free c15_5)', '(free c15_6)', '(free c15_7)', '(free c15_8)', '(free c15_9)', '(free c15_10)', '(free c15_11)', '(free c15_12)', '(free c15_13)', '(free c15_14)', '(free c15_15)', '(free c15_16)', '(free c15_17)', '(free c15_18)', '(free c15_19)', '(free c16_0)', '(free c16_1)', '(free c16_2)', '(free c16_3)', '(free c16_4)', '(free c16_5)', '(free c16_6)', '(free c16_7)', '(free c16_8)', '(free c16_9)', '(free c16_10)', '(free c16_11)', '(free c16_12)', '(free c16_13)', '(free c16_14)', '(free c16_15)', '(free c16_16)', '(free c16_17)', '(free c16_18)', '(free c16_19)', '(free c17_0)', '(free c17_1)', '(free c17_2)', '(free c17_3)', '(free c17_5)', '(free c17_6)', '(free c17_7)', '(free c17_8)', '(free c17_9)', '(free c17_10)', '(free c17_11)', '(free c17_12)', '(free c17_13)', '(free c17_14)', '(free c17_15)', '(free c17_16)', '(free c17_17)', '(free c17_18)', '(free c17_19)', '(free c18_0)', '(free c18_1)', '(free c18_2)', '(free c18_3)', '(at p0 c18_4)', '(free c18_5)', '(free c18_6)', '(free c18_7)', '(free c18_8)', '(free c18_9)', '(free c18_10)', '(free c18_11)', '(free c18_12)', '(free c18_13)', '(free c18_14)', '(free c18_15)', '(free c18_16)', '(free c18_17)', '(free c18_18)', '(free c18_19)', '(free c19_2)', '(free c19_3)', '(free c19_4)', '(free c19_5)', '(free c19_6)', '(free c19_7)', '(free c19_8)', '(free c19_9)', '(free c19_10)', '(free c19_11)', '(free c19_12)', '(free c19_13)', '(free c19_14)', '(free c19_15)', '(free c19_16)', '(free c19_17)', '(free c19_18)', '(free c19_19)']",['(at p0 c19_14)'],-1,3.526262044906616,11,"[<Op (move p0 c18_4 c18_5)>, <Op (move p0 c18_5 c18_6)>, <Op (move p0 c18_6 c18_7)>, <Op (move p0 c18_7 c18_8)>, <Op (move p0 c18_8 c18_9)>, <Op (move p0 c18_9 c18_10)>, <Op (move p0 c18_10 c18_11)>, <Op (move p0 c18_11 c18_12)>, <Op (move p0 c18_12 c18_13)>, <Op (move p0 c18_13 c18_14)>, <Op (move p0 c18_14 c19_14)>]"
Goal to Real Goal Approach,"['(free c0_0)', '(free c0_1)', '(free c0_2)', '(free c0_3)', '(free c0_5)', '(free c0_6)', '(free c0_7)', '(free c0_8)', '(free c0_9)', '(free c0_10)', '(free c0_11)', '(free c0_12)', '(free c0_13)', '(free c0_14)', '(free c0_15)', '(free c0_16)', '(free c0_17)', '(free c0_18)', '(free c0_19)', '(free c1_0)', '(free c1_1)', '(free c1_2)', '(free c1_3)', '(free c1_4)', '(free c1_5)', '(free c1_6)', '(free c1_7)', '(free c1_8)', '(free c1_9)', '(free c1_10)', '(free c1_11)', '(free c1_12)', '(free c1_13)', '(free c1_14)', '(free c1_15)', '(free c1_16)', '(free c1_17)', '(free c1_18)', '(free c1_19)', '(free c2_0)', '(free c2_1)', '(free c2_2)', '(free c2_3)', '(free c2_4)', '(free c2_5)', '(free c2_6)', '(free c2_7)', '(free c2_8)', '(free c2_9)', '(free c2_10)', '(free c2_12)', '(free c2_13)', '(free c2_14)', '(free c2_15)', '(free c2_16)', '(free c2_17)', '(free c2_18)', '(free c2_19)', '(free c3_0)', '(free c3_1)', '(free c3_2)', '(free c3_3)', '(free c3_4)', '(free c3_5)', '(free c3_6)', '(free c3_7)', '(free c3_8)', '(free c3_9)', '(free c3_10)', '(free c3_11)', '(free c3_12)', '(free c3_13)', '(free c3_14)', '(free c3_15)', '(free c3_16)', '(free c3_17)', '(free c3_18)', '(free c3_19)', '(free c4_0)', '(free c4_1)', '(free c4_2)', '(free c4_3)', '(free c4_4)', '(free c4_5)', '(free c4_6)', '(free c4_7)', '(free c4_8)', '(free c4_9)', '(free c4_10)', '(free c4_11)', '(free c4_12)', '(free c4_13)', '(free c4_14)', '(free c4_15)', '(free c4_16)', '(free c4_17)', '(free c4_18)', '(free c4_19)', '(free c5_0)', '(free c5_1)', '(free c5_2)', '(free c5_3)', '(free c5_4)', '(free c5_5)', '(free c5_6)', '(free c5_8)', '(free c5_9)', '(free c5_10)', '(free c5_11)', '(free c5_12)', '(free c5_13)', '(free c5_14)', '(free c5_15)', '(free c5_17)', '(free c5_18)', '(free c5_19)', '(free c6_0)', '(free c6_1)', '(free c6_2)', '(free c6_3)', '(free c6_4)', '(free c6_5)', '(free c6_6)', '(free c6_7)', '(free c6_8)', '(free c6_9)', '(free c6_10)', '(free c6_11)', '(free c6_12)', '(free c6_13)', '(free c6_14)', '(free c6_15)', '(free c6_16)', '(free c6_17)', '(free c6_18)', '(free c6_19)', '(free c7_0)', '(free c7_1)', '(free c7_2)', '(free c7_3)', '(free c7_4)', '(free c7_5)', '(free c7_6)', '(free c7_7)', '(free c7_8)', '(free c7_9)', '(free c7_10)', '(free c7_11)', '(free c7_12)', '(free c7_13)', '(free c7_14)', '(free c7_15)', '(free c7_16)', '(free c7_17)', '(free c7_18)', '(free c7_19)', '(free c8_0)', '(free c8_1)', '(free c8_2)', '(free c8_3)', '(free c8_4)', '(free c8_5)', '(free c8_6)', '(free c8_7)', '(free c8_8)', '(free c8_9)', '(free c8_10)', '(free c8_11)', '(free c8_12)', '(free c8_13)', '(free c8_14)', '(free c8_15)', '(free c8_16)', '(free c8_17)', '(free c8_19)', '(free c9_0)', '(free c9_2)', '(free c9_3)', '(free c9_4)', '(free c9_5)', '(free c9_6)', '(free c9_7)', '(free c9_8)', '(free c9_9)', '(free c9_10)', '(free c9_11)', '(free c9_13)', '(free c9_14)', '(free c9_15)', '(free c9_16)', '(free c9_17)', '(free c9_18)', '(free c9_19)', '(free c10_0)', '(free c10_1)', '(free c10_2)', '(free c10_3)', '(free c10_4)', '(free c10_5)', '(free c10_6)', '(free c10_7)', '(free c10_8)', '(free c10_9)', '(free c10_10)', '(free c10_11)', '(free c10_12)', '(free c10_13)', '(free c10_14)', '(free c10_16)', '(free c10_17)', '(free c10_18)', '(free c10_19)', '(free c11_0)', '(free c11_1)', '(free c11_2)', '(free c11_3)', '(free c11_4)', '(free c11_5)', '(free c11_6)', '(free c11_7)', '(free c11_9)', '(free c11_10)', '(free c11_11)', '(free c11_12)', '(free c11_13)', '(free c11_15)', '(free c11_16)', '(free c11_17)', '(free c11_18)', '(free c11_19)', '(free c12_0)', '(free c12_1)', '(free c12_2)', '(free c12_3)', '(free c12_4)', '(free c12_5)', '(free c12_6)', '(free c12_7)', '(free c12_8)', '(free c12_9)', '(free c12_10)', '(free c12_11)', '(free c12_12)', '(free c12_13)', '(free c12_14)', '(free c12_15)', '(free c12_16)', '(free c12_17)', '(free c12_19)', '(free c13_0)', '(free c13_1)', '(free c13_2)', '(free c13_4)', '(free c13_5)', '(free c13_6)', '(free c13_7)', '(free c13_8)', '(free c13_9)', '(free c13_10)', '(free c13_11)', '(free c13_12)', '(free c13_13)', '(free c13_14)', '(free c13_15)', '(free c13_16)', '(free c13_17)', '(free c13_18)', '(free c14_0)', '(free c14_1)', '(free c14_2)', '(free c14_3)', '(free c14_4)', '(free c14_5)', '(free c14_6)', '(free c14_7)', '(free c14_8)', '(free c14_9)', '(free c14_10)', '(free c14_11)', '(free c14_12)', '(free c14_13)', '(free c14_14)', '(free c14_15)', '(free c14_16)', '(free c14_17)', '(free c14_18)', '(free c14_19)', '(free c15_0)', '(free c15_1)', '(free c15_2)', '(free c15_3)', '(free c15_4)', '(free c15_5)', '(free c15_6)', '(free c15_7)', '(free c15_8)', '(free c15_9)', '(free c15_10)', '(free c15_11)', '(free c15_12)', '(free c15_13)', '(free c15_14)', '(free c15_15)', '(free c15_16)', '(free c15_17)', '(free c15_18)', '(free c15_19)', '(free c16_0)', '(free c16_1)', '(free c16_2)', '(free c16_3)', '(free c16_4)', '(free c16_5)', '(free c16_6)', '(free c16_7)', '(free c16_8)', '(free c16_9)', '(free c16_10)', '(free c16_11)', '(free c16_12)', '(free c16_13)', '(free c16_14)', '(free c16_15)', '(free c16_16)', '(free c16_17)', '(free c16_18)', '(free c16_19)', '(free c17_0)', '(free c17_1)', '(free c17_2)', '(free c17_3)', '(free c17_5)', '(free c17_6)', '(free c17_7)', '(free c17_8)', '(free c17_9)', '(free c17_10)', '(free c17_11)', '(free c17_12)', '(free c17_13)', '(free c17_14)', '(free c17_15)', '(free c17_16)', '(free c17_17)', '(free c17_18)', '(free c17_19)', '(free c18_0)', '(free c18_1)', '(free c18_2)', '(free c18_3)', '(at p0 c18_4)', '(free c18_5)', '(free c18_6)', '(free c18_7)', '(free c18_8)', '(free c18_9)', '(free c18_10)', '(free c18_11)', '(free c18_12)', '(free c18_13)', '(free c18_14)', '(free c18_15)', '(free c18_16)', '(free c18_17)', '(free c18_18)', '(free c18_19)', '(free c19_2)', '(free c19_3)', '(free c19_4)', '(free c19_5)', '(free c19_6)', '(free c19_7)', '(free c19_8)', '(free c19_9)', '(free c19_10)', '(free c19_11)', '(free c19_12)', '(free c19_13)', '(free c19_14)', '(free c19_15)', '(free c19_16)', '(free c19_17)', '(free c19_18)', '(free c19_19)']",['(at p0 c19_14)'],0.00011110305786132812,9.882303953170776,53,"[<Op (move p0 c18_4 c18_5)>, <Op (move p0 c18_5 c17_5)>, <Op (move p0 c17_5 c16_5)>, <Op (move p0 c16_5 c15_5)>, <Op (move p0 c15_5 c14_5)>, <Op (move p0 c14_5 c13_5)>, <Op (move p0 c13_5 c12_5)>, <Op (move p0 c12_5 c11_5)>, <Op (move p0 c11_5 c10_5)>, <Op (move p0 c10_5 c9_5)>, <Op (move p0 c9_5 c8_5)>, <Op (move p0 c8_5 c7_5)>, <Op (move p0 c7_5 c6_5)>, <Op (move p0 c6_5 c5_5)>, <Op (move p0 c5_5 c4_5)>, <Op (move p0 c4_5 c3_5)>, <Op (move p0 c3_5 c2_5)>, <Op (move p0 c2_5 c1_5)>, <Op (move p0 c1_5 c1_6)>, <Op (move p0 c1_6 c1_7)>, <Op (move p0 c1_7 c1_8)>, <Op (move p0 c1_8 c1_9)>, <Op (move p0 c1_9 c1_10)>, <Op (move p0 c1_10 c1_11)>, <Op (move p0 c1_11 c1_12)>, <Op (move p0 c1_12 c1_13)>, <Op (move p0 c1_13 c1_14)>, <Op (move p0 c1_14 c1_15)>, <Op (move p0 c1_15 c1_16)>, <Op (move p0 c1_16 c1_17)>, <Op (move p0 c1_17 c1_18)>, <Op (move p0 c1_18 c1_17)>, <Op (move p0 c1_17 c2_17)>, <Op (move p0 c2_17 c3_17)>, <Op (move p0 c3_17 c4_17)>, <Op (move p0 c4_17 c5_17)>, <Op (move p0 c5_17 c6_17)>, <Op (move p0 c6_17 c6_16)>, <Op (move p0 c6_16 c7_16)>, <Op (move p0 c7_16 c8_16)>, <Op (move p0 c8_16 c9_16)>, <Op (move p0 c9_16 c10_16)>, <Op (move p0 c10_16 c11_16)>, <Op (move p0 c11_16 c11_15)>, <Op (move p0 c11_15 c12_15)>, <Op (move p0 c12_15 c12_14)>, <Op (move p0 c12_14 c13_14)>, <Op (move p0 c13_14 c14_14)>, <Op (move p0 c14_14 c15_14)>, <Op (move p0 c15_14 c16_14)>, <Op (move p0 c16_14 c17_14)>, <Op (move p0 c17_14 c18_14)>, <Op (move p0 c18_14 c19_14)>]"
Shared Landmark Approach,"['(free c0_0)', '(free c0_1)', '(free c0_2)', '(free c0_3)', '(free c0_5)', '(free c0_6)', '(free c0_7)', '(free c0_8)', '(free c0_9)', '(free c0_10)', '(free c0_11)', '(free c0_12)', '(free c0_13)', '(free c0_14)', '(free c0_15)', '(free c0_16)', '(free c0_17)', '(free c0_18)', '(free c0_19)', '(free c1_0)', '(free c1_1)', '(free c1_2)', '(free c1_3)', '(free c1_4)', '(free c1_5)', '(free c1_6)', '(free c1_7)', '(free c1_8)', '(free c1_9)', '(free c1_10)', '(free c1_11)', '(free c1_12)', '(free c1_13)', '(free c1_14)', '(free c1_15)', '(free c1_16)', '(free c1_17)', '(free c1_18)', '(free c1_19)', '(free c2_0)', '(free c2_1)', '(free c2_2)', '(free c2_3)', '(free c2_4)', '(free c2_5)', '(free c2_6)', '(free c2_7)', '(free c2_8)', '(free c2_9)', '(free c2_10)', '(free c2_12)', '(free c2_13)', '(free c2_14)', '(free c2_15)', '(free c2_16)', '(free c2_17)', '(free c2_18)', '(free c2_19)', '(free c3_0)', '(free c3_1)', '(free c3_2)', '(free c3_3)', '(free c3_4)', '(free c3_5)', '(free c3_6)', '(free c3_7)', '(free c3_8)', '(free c3_9)', '(free c3_10)', '(free c3_11)', '(free c3_12)', '(free c3_13)', '(free c3_14)', '(free c3_15)', '(free c3_16)', '(free c3_17)', '(free c3_18)', '(free c3_19)', '(free c4_0)', '(free c4_1)', '(free c4_2)', '(free c4_3)', '(free c4_4)', '(free c4_5)', '(free c4_6)', '(free c4_7)', '(free c4_8)', '(free c4_9)', '(free c4_10)', '(free c4_11)', '(free c4_12)', '(free c4_13)', '(free c4_14)', '(free c4_15)', '(free c4_16)', '(free c4_17)', '(free c4_18)', '(free c4_19)', '(free c5_0)', '(free c5_1)', '(free c5_2)', '(free c5_3)', '(free c5_4)', '(free c5_5)', '(free c5_6)', '(free c5_8)', '(free c5_9)', '(free c5_10)', '(free c5_11)', '(free c5_12)', '(free c5_13)', '(free c5_14)', '(free c5_15)', '(free c5_17)', '(free c5_18)', '(free c5_19)', '(free c6_0)', '(free c6_1)', '(free c6_2)', '(free c6_3)', '(free c6_4)', '(free c6_5)', '(free c6_6)', '(free c6_7)', '(free c6_8)', '(free c6_9)', '(free c6_10)', '(free c6_11)', '(free c6_12)', '(free c6_13)', '(free c6_14)', '(free c6_15)', '(free c6_16)', '(free c6_17)', '(free c6_18)', '(free c6_19)', '(free c7_0)', '(free c7_1)', '(free c7_2)', '(free c7_3)', '(free c7_4)', '(free c7_5)', '(free c7_6)', '(free c7_7)', '(free c7_8)', '(free c7_9)', '(free c7_10)', '(free c7_11)', '(free c7_12)', '(free c7_13)', '(free c7_14)', '(free c7_15)', '(free c7_16)', '(free c7_17)', '(free c7_18)', '(free c7_19)', '(free c8_0)', '(free c8_1)', '(free c8_2)', '(free c8_3)', '(free c8_4)', '(free c8_5)', '(free c8_6)', '(free c8_7)', '(free c8_8)', '(free c8_9)', '(free c8_10)', '(free c8_11)', '(free c8_12)', '(free c8_13)', '(free c8_14)', '(free c8_15)', '(free c8_16)', '(free c8_17)', '(free c8_19)', '(free c9_0)', '(free c9_2)', '(free c9_3)', '(free c9_4)', '(free c9_5)', '(free c9_6)', '(free c9_7)', '(free c9_8)', '(free c9_9)', '(free c9_10)', '(free c9_11)', '(free c9_13)', '(free c9_14)', '(free c9_15)', '(free c9_16)', '(free c9_17)', '(free c9_18)', '(free c9_19)', '(free c10_0)', '(free c10_1)', '(free c10_2)', '(free c10_3)', '(free c10_4)', '(free c10_5)', '(free c10_6)', '(free c10_7)', '(free c10_8)', '(free c10_9)', '(free c10_10)', '(free c10_11)', '(free c10_12)', '(free c10_13)', '(free c10_14)', '(free c10_16)', '(free c10_17)', '(free c10_18)', '(free c10_19)', '(free c11_0)', '(free c11_1)', '(free c11_2)', '(free c11_3)', '(free c11_4)', '(free c11_5)', '(free c11_6)', '(free c11_7)', '(free c11_9)', '(free c11_10)', '(free c11_11)', '(free c11_12)', '(free c11_13)', '(free c11_15)', '(free c11_16)', '(free c11_17)', '(free c11_18)', '(free c11_19)', '(free c12_0)', '(free c12_1)', '(free c12_2)', '(free c12_3)', '(free c12_4)', '(free c12_5)', '(free c12_6)', '(free c12_7)', '(free c12_8)', '(free c12_9)', '(free c12_10)', '(free c12_11)', '(free c12_12)', '(free c12_13)', '(free c12_14)', '(free c12_15)', '(free c12_16)', '(free c12_17)', '(free c12_19)', '(free c13_0)', '(free c13_1)', '(free c13_2)', '(free c13_4)', '(free c13_5)', '(free c13_6)', '(free c13_7)', '(free c13_8)', '(free c13_9)', '(free c13_10)', '(free c13_11)', '(free c13_12)', '(free c13_13)', '(free c13_14)', '(free c13_15)', '(free c13_16)', '(free c13_17)', '(free c13_18)', '(free c14_0)', '(free c14_1)', '(free c14_2)', '(free c14_3)', '(free c14_4)', '(free c14_5)', '(free c14_6)', '(free c14_7)', '(free c14_8)', '(free c14_9)', '(free c14_10)', '(free c14_11)', '(free c14_12)', '(free c14_13)', '(free c14_14)', '(free c14_15)', '(free c14_16)', '(free c14_17)', '(free c14_18)', '(free c14_19)', '(free c15_0)', '(free c15_1)', '(free c15_2)', '(free c15_3)', '(free c15_4)', '(free c15_5)', '(free c15_6)', '(free c15_7)', '(free c15_8)', '(free c15_9)', '(free c15_10)', '(free c15_11)', '(free c15_12)', '(free c15_13)', '(free c15_14)', '(free c15_15)', '(free c15_16)', '(free c15_17)', '(free c15_18)', '(free c15_19)', '(free c16_0)', '(free c16_1)', '(free c16_2)', '(free c16_3)', '(free c16_4)', '(free c16_5)', '(free c16_6)', '(free c16_7)', '(free c16_8)', '(free c16_9)', '(free c16_10)', '(free c16_11)', '(free c16_12)', '(free c16_13)', '(free c16_14)', '(free c16_15)', '(free c16_16)', '(free c16_17)', '(free c16_18)', '(free c16_19)', '(free c17_0)', '(free c17_1)', '(free c17_2)', '(free c17_3)', '(free c17_5)', '(free c17_6)', '(free c17_7)', '(free c17_8)', '(free c17_9)', '(free c17_10)', '(free c17_11)', '(free c17_12)', '(free c17_13)', '(free c17_14)', '(free c17_15)', '(free c17_16)', '(free c17_17)', '(free c17_18)', '(free c17_19)', '(free c18_0)', '(free c18_1)', '(free c18_2)', '(free c18_3)', '(at p0 c18_4)', '(free c18_5)', '(free c18_6)', '(free c18_7)', '(free c18_8)', '(free c18_9)', '(free c18_10)', '(free c18_11)', '(free c18_12)', '(free c18_13)', '(free c18_14)', '(free c18_15)', '(free c18_16)', '(free c18_17)', '(free c18_18)', '(free c18_19)', '(free c19_2)', '(free c19_3)', '(free c19_4)', '(free c19_5)', '(free c19_6)', '(free c19_7)', '(free c19_8)', '(free c19_9)', '(free c19_10)', '(free c19_11)', '(free c19_12)', '(free c19_13)', '(free c19_14)', '(free c19_15)', '(free c19_16)', '(free c19_17)', '(free c19_18)', '(free c19_19)']",['(at p0 c19_14)'],9.918212890625e-05,6.1336989402771,11,"[<Op (move p0 c18_4 c18_5)>, <Op (move p0 c18_5 c18_6)>, <Op (move p0 c18_6 c18_7)>, <Op (move p0 c18_7 c18_8)>, <Op (move p0 c18_8 c18_9)>, <Op (move p0 c18_9 c18_10)>, <Op (move p0 c18_10 c18_11)>, <Op (move p0 c18_11 c18_12)>, <Op (move p0 c18_12 c18_13)>, <Op (move p0 c18_13 c18_14)>, <Op (move p0 c18_14 c19_14)>]"
