Approach,Initial,Goal,Time to Order Landmarks,Time to Generate Plan,Path Length,Path
R-Closest Centroid Approach,"['(free c00)', '(free c01)', '(free c02)', '(free c03)', '(free c04)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c20)', '(free c21)', '(free c22)', '(free c23)', '(free c24)', '(free c30)', '(free c31)', '(free c32)', '(free c33)', '(free c34)', '(free c40)', '(free c41)', '(free c42)', '(free c43)', '(at p0 c44)']",['(at p0 c03)'],0.0004239082336425781,0.008220195770263672,5,"[<Op (move p0 c44 c34)>, <Op (move p0 c34 c24)>, <Op (move p0 c24 c14)>, <Op (move p0 c14 c04)>, <Op (move p0 c04 c03)>]"
R-Farthest Centroid Approach,"['(free c00)', '(free c01)', '(free c02)', '(free c03)', '(free c04)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c20)', '(free c21)', '(free c22)', '(free c23)', '(free c24)', '(free c30)', '(free c31)', '(free c32)', '(free c33)', '(free c34)', '(free c40)', '(free c41)', '(free c42)', '(free c43)', '(at p0 c44)']",['(at p0 c03)'],0.0002429485321044922,0.008251190185546875,5,"[<Op (move p0 c44 c34)>, <Op (move p0 c34 c24)>, <Op (move p0 c24 c14)>, <Op (move p0 c14 c04)>, <Op (move p0 c04 c03)>]"
R-All but Real Centroid Approach,"['(free c00)', '(free c01)', '(free c02)', '(free c03)', '(free c04)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c20)', '(free c21)', '(free c22)', '(free c23)', '(free c24)', '(free c30)', '(free c31)', '(free c32)', '(free c33)', '(free c34)', '(free c40)', '(free c41)', '(free c42)', '(free c43)', '(at p0 c44)']",['(at p0 c03)'],0.0005218982696533203,0.009020090103149414,5,"[<Op (move p0 c44 c34)>, <Op (move p0 c34 c24)>, <Op (move p0 c24 c14)>, <Op (move p0 c14 c04)>, <Op (move p0 c04 c03)>]"
Minimum Covering State Approach,"['(free c00)', '(free c01)', '(free c02)', '(free c03)', '(free c04)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c20)', '(free c21)', '(free c22)', '(free c23)', '(free c24)', '(free c30)', '(free c31)', '(free c32)', '(free c33)', '(free c34)', '(free c40)', '(free c41)', '(free c42)', '(free c43)', '(at p0 c44)']",['(at p0 c03)'],0.00061798095703125,0.00910186767578125,5,"[<Op (move p0 c44 c34)>, <Op (move p0 c34 c24)>, <Op (move p0 c24 c14)>, <Op (move p0 c14 c04)>, <Op (move p0 c04 c03)>]"
Closest Minimum Covering State Approach,"['(free c00)', '(free c01)', '(free c02)', '(free c03)', '(free c04)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c20)', '(free c21)', '(free c22)', '(free c23)', '(free c24)', '(free c30)', '(free c31)', '(free c32)', '(free c33)', '(free c34)', '(free c40)', '(free c41)', '(free c42)', '(free c43)', '(at p0 c44)']",['(at p0 c03)'],0.00043272972106933594,0.008566141128540039,5,"[<Op (move p0 c44 c34)>, <Op (move p0 c34 c24)>, <Op (move p0 c24 c14)>, <Op (move p0 c14 c04)>, <Op (move p0 c04 c03)>]"
Farthest Minimum Covering State Approach,"['(free c00)', '(free c01)', '(free c02)', '(free c03)', '(free c04)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c20)', '(free c21)', '(free c22)', '(free c23)', '(free c24)', '(free c30)', '(free c31)', '(free c32)', '(free c33)', '(free c34)', '(free c40)', '(free c41)', '(free c42)', '(free c43)', '(at p0 c44)']",['(at p0 c03)'],0.0003521442413330078,0.0084381103515625,5,"[<Op (move p0 c44 c34)>, <Op (move p0 c34 c24)>, <Op (move p0 c24 c14)>, <Op (move p0 c14 c04)>, <Op (move p0 c04 c03)>]"
All but Real Minimum Coverinst State Approach,"['(free c00)', '(free c01)', '(free c02)', '(free c03)', '(free c04)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c20)', '(free c21)', '(free c22)', '(free c23)', '(free c24)', '(free c30)', '(free c31)', '(free c32)', '(free c33)', '(free c34)', '(free c40)', '(free c41)', '(free c42)', '(free c43)', '(at p0 c44)']",['(at p0 c03)'],0.0003559589385986328,0.008784055709838867,5,"[<Op (move p0 c44 c34)>, <Op (move p0 c34 c24)>, <Op (move p0 c24 c14)>, <Op (move p0 c14 c04)>, <Op (move p0 c04 c03)>]"
R-Minimum Covering State Approach,"['(free c00)', '(free c01)', '(free c02)', '(free c03)', '(free c04)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c20)', '(free c21)', '(free c22)', '(free c23)', '(free c24)', '(free c30)', '(free c31)', '(free c32)', '(free c33)', '(free c34)', '(free c40)', '(free c41)', '(free c42)', '(free c43)', '(at p0 c44)']",['(at p0 c03)'],0.0002741813659667969,0.008980989456176758,5,"[<Op (move p0 c44 c34)>, <Op (move p0 c34 c24)>, <Op (move p0 c24 c14)>, <Op (move p0 c14 c04)>, <Op (move p0 c04 c03)>]"
R-Closest Minimum Covering State Approach,"['(free c00)', '(free c01)', '(free c02)', '(free c03)', '(free c04)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c20)', '(free c21)', '(free c22)', '(free c23)', '(free c24)', '(free c30)', '(free c31)', '(free c32)', '(free c33)', '(free c34)', '(free c40)', '(free c41)', '(free c42)', '(free c43)', '(at p0 c44)']",['(at p0 c03)'],0.0002875328063964844,0.008704900741577148,5,"[<Op (move p0 c44 c34)>, <Op (move p0 c34 c24)>, <Op (move p0 c24 c14)>, <Op (move p0 c14 c04)>, <Op (move p0 c04 c03)>]"
R-Farthest Minimum Covering State Approach,"['(free c00)', '(free c01)', '(free c02)', '(free c03)', '(free c04)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c20)', '(free c21)', '(free c22)', '(free c23)', '(free c24)', '(free c30)', '(free c31)', '(free c32)', '(free c33)', '(free c34)', '(free c40)', '(free c41)', '(free c42)', '(free c43)', '(at p0 c44)']",['(at p0 c03)'],0.00026607513427734375,0.008471012115478516,5,"[<Op (move p0 c44 c34)>, <Op (move p0 c34 c24)>, <Op (move p0 c24 c14)>, <Op (move p0 c14 c04)>, <Op (move p0 c04 c03)>]"
R-All but Real Minimum Coverinst State Approach,"['(free c00)', '(free c01)', '(free c02)', '(free c03)', '(free c04)', '(free c10)', '(free c11)', '(free c12)', '(free c13)', '(free c14)', '(free c20)', '(free c21)', '(free c22)', '(free c23)', '(free c24)', '(free c30)', '(free c31)', '(free c32)', '(free c33)', '(free c34)', '(free c40)', '(free c41)', '(free c42)', '(free c43)', '(at p0 c44)']",['(at p0 c03)'],0.0003631114959716797,0.01019906997680664,5,"[<Op (move p0 c44 c34)>, <Op (move p0 c34 c24)>, <Op (move p0 c24 c14)>, <Op (move p0 c14 c04)>, <Op (move p0 c04 c03)>]"
