0.049	7.0;1.0;0.0;1.0;1.0
0.068	7.0;1.0;0.0;1.0;1.0
0.074	7.0;1.0;0.0;1.0;1.0
0.072	7.0;1.0;0.0;1.0;1.0
0.083	7.0;1.0;0.0;1.0;1.0
0.064	7.0;1.0;0.0;1.0;1.0
0.059	7.0;1.0;0.0;1.0;1.0
0.063	7.0;1.0;0.0;1.0;1.0
0.04	7.0;1.0;0.0;1.0;1.0
0.06	7.0;1.0;0.0;1.0;1.0
0.056	7.0;1.0;0.0;1.0;1.0
0.065	7.0;1.0;0.0;1.0;1.0
0.081	7.0;1.0;0.0;1.0;1.0
0.068	7.0;1.0;0.0;1.0;1.0
0.061	7.0;1.0;0.0;1.0;1.0
0.055	7.0;1.0;0.0;1.0;1.0
0.049	7.0;1.0;0.0;1.0;1.0
0.067	7.0;1.0;0.0;1.0;1.0
0.05	7.0;1.0;0.0;1.0;1.0
0.068	7.0;1.0;0.0;1.0;1.0
0.058	7.0;1.0;0.0;1.0;1.0
0.058	7.0;1.0;0.0;1.0;1.0
0.058	7.0;1.0;0.0;1.0;1.0
0.059	7.0;1.0;0.0;1.0;1.0
0.065	7.0;1.0;0.0;1.0;1.0
0.075	7.0;1.0;0.0;1.0;1.0
0.065	7.0;1.0;0.0;1.0;1.0
0.048	7.0;1.0;0.0;1.0;1.0
0.062	7.0;1.0;0.0;1.0;1.0
0.062	7.0;1.0;0.0;1.0;1.0
