Approach,Initial,Goal,Time to Order Landmarks,Time to Generate Plan,Path Length,Path
R-Closest Centroid Approach,"['(handempty)', '(ontable a)', '(clear a)', '(ontable p)', '(clear r)', '(on r p)', '(ontable e)', '(clear t)', '(on t e)']","['(clear p)', '(on p e)', '(on e r)', '(on r t)', '(ontable t)']",0.0002028942108154297,0.01095724105834961,8,"[<Op (unstack t e)>, <Op (put-down t)>, <Op (unstack r p)>, <Op (stack r t)>, <Op (pick-up e)>, <Op (stack e r)>, <Op (pick-up p)>, <Op (stack p e)>]"
R-Farthest Centroid Approach,"['(handempty)', '(ontable a)', '(clear a)', '(ontable p)', '(clear r)', '(on r p)', '(ontable e)', '(clear t)', '(on t e)']","['(clear p)', '(on p e)', '(on e r)', '(on r t)', '(ontable t)']",0.0001418590545654297,0.010788202285766602,8,"[<Op (unstack t e)>, <Op (put-down t)>, <Op (unstack r p)>, <Op (stack r t)>, <Op (pick-up e)>, <Op (stack e r)>, <Op (pick-up p)>, <Op (stack p e)>]"
R-All but Real Centroid Approach,"['(handempty)', '(ontable a)', '(clear a)', '(ontable p)', '(clear r)', '(on r p)', '(ontable e)', '(clear t)', '(on t e)']","['(clear p)', '(on p e)', '(on e r)', '(on r t)', '(ontable t)']",0.00021886825561523438,0.01230311393737793,14,"[<Op (unstack t e)>, <Op (stack t a)>, <Op (pick-up e)>, <Op (stack e t)>, <Op (unstack e t)>, <Op (put-down e)>, <Op (unstack t a)>, <Op (put-down t)>, <Op (unstack r p)>, <Op (stack r t)>, <Op (pick-up e)>, <Op (stack e r)>, <Op (pick-up p)>, <Op (stack p e)>]"
Minimum Covering State Approach,"['(handempty)', '(ontable a)', '(clear a)', '(ontable p)', '(clear r)', '(on r p)', '(ontable e)', '(clear t)', '(on t e)']","['(clear p)', '(on p e)', '(on e r)', '(on r t)', '(ontable t)']",0.000202178955078125,0.027734994888305664,22,"[<Op (unstack t e)>, <Op (put-down t)>, <Op (pick-up a)>, <Op (stack a t)>, <Op (unstack r p)>, <Op (put-down r)>, <Op (pick-up e)>, <Op (stack e r)>, <Op (pick-up p)>, <Op (stack p e)>, <Op (unstack p e)>, <Op (put-down p)>, <Op (unstack a t)>, <Op (put-down a)>, <Op (unstack e r)>, <Op (put-down e)>, <Op (pick-up r)>, <Op (stack r t)>, <Op (pick-up e)>, <Op (stack e r)>, <Op (pick-up p)>, <Op (stack p e)>]"
Closest Minimum Covering State Approach,"['(handempty)', '(ontable a)', '(clear a)', '(ontable p)', '(clear r)', '(on r p)', '(ontable e)', '(clear t)', '(on t e)']","['(clear p)', '(on p e)', '(on e r)', '(on r t)', '(ontable t)']",0.0002028942108154297,0.008229970932006836,12,"[<Op (unstack t e)>, <Op (put-down t)>, <Op (unstack r p)>, <Op (stack r t)>, <Op (pick-up p)>, <Op (stack p e)>, <Op (unstack p e)>, <Op (put-down p)>, <Op (pick-up e)>, <Op (stack e r)>, <Op (pick-up p)>, <Op (stack p e)>]"
Farthest Minimum Covering State Approach,"['(handempty)', '(ontable a)', '(clear a)', '(ontable p)', '(clear r)', '(on r p)', '(ontable e)', '(clear t)', '(on t e)']","['(clear p)', '(on p e)', '(on e r)', '(on r t)', '(ontable t)']",0.00016999244689941406,0.01087188720703125,8,"[<Op (unstack t e)>, <Op (put-down t)>, <Op (unstack r p)>, <Op (stack r t)>, <Op (pick-up e)>, <Op (stack e r)>, <Op (pick-up p)>, <Op (stack p e)>]"
All but Real Minimum Coverinst State Approach,"['(handempty)', '(ontable a)', '(clear a)', '(ontable p)', '(clear r)', '(on r p)', '(ontable e)', '(clear t)', '(on t e)']","['(clear p)', '(on p e)', '(on e r)', '(on r t)', '(ontable t)']",0.00018596649169921875,0.0171051025390625,16,"[<Op (unstack t e)>, <Op (stack t a)>, <Op (pick-up e)>, <Op (stack e t)>, <Op (unstack r p)>, <Op (put-down r)>, <Op (unstack e t)>, <Op (put-down e)>, <Op (unstack t a)>, <Op (put-down t)>, <Op (pick-up r)>, <Op (stack r t)>, <Op (pick-up e)>, <Op (stack e r)>, <Op (pick-up p)>, <Op (stack p e)>]"
R-Minimum Covering State Approach,"['(handempty)', '(ontable a)', '(clear a)', '(ontable p)', '(clear r)', '(on r p)', '(ontable e)', '(clear t)', '(on t e)']","['(clear p)', '(on p e)', '(on e r)', '(on r t)', '(ontable t)']",0.00027108192443847656,0.01698780059814453,16,"[<Op (unstack t e)>, <Op (stack t a)>, <Op (pick-up e)>, <Op (stack e t)>, <Op (unstack r p)>, <Op (put-down r)>, <Op (unstack e t)>, <Op (put-down e)>, <Op (unstack t a)>, <Op (put-down t)>, <Op (pick-up r)>, <Op (stack r t)>, <Op (pick-up e)>, <Op (stack e r)>, <Op (pick-up p)>, <Op (stack p e)>]"
R-Closest Minimum Covering State Approach,"['(handempty)', '(ontable a)', '(clear a)', '(ontable p)', '(clear r)', '(on r p)', '(ontable e)', '(clear t)', '(on t e)']","['(clear p)', '(on p e)', '(on e r)', '(on r t)', '(ontable t)']",0.00022411346435546875,0.012228727340698242,14,"[<Op (unstack t e)>, <Op (stack t a)>, <Op (pick-up e)>, <Op (stack e t)>, <Op (unstack e t)>, <Op (put-down e)>, <Op (unstack t a)>, <Op (put-down t)>, <Op (unstack r p)>, <Op (stack r t)>, <Op (pick-up e)>, <Op (stack e r)>, <Op (pick-up p)>, <Op (stack p e)>]"
R-Farthest Minimum Covering State Approach,"['(handempty)', '(ontable a)', '(clear a)', '(ontable p)', '(clear r)', '(on r p)', '(ontable e)', '(clear t)', '(on t e)']","['(clear p)', '(on p e)', '(on e r)', '(on r t)', '(ontable t)']",0.00013899803161621094,0.01094818115234375,8,"[<Op (unstack t e)>, <Op (put-down t)>, <Op (unstack r p)>, <Op (stack r t)>, <Op (pick-up e)>, <Op (stack e r)>, <Op (pick-up p)>, <Op (stack p e)>]"
R-All but Real Minimum Coverinst State Approach,"['(handempty)', '(ontable a)', '(clear a)', '(ontable p)', '(clear r)', '(on r p)', '(ontable e)', '(clear t)', '(on t e)']","['(clear p)', '(on p e)', '(on e r)', '(on r t)', '(ontable t)']",0.0001480579376220703,0.01724386215209961,16,"[<Op (unstack t e)>, <Op (stack t a)>, <Op (pick-up e)>, <Op (stack e t)>, <Op (unstack r p)>, <Op (put-down r)>, <Op (unstack e t)>, <Op (put-down e)>, <Op (unstack t a)>, <Op (put-down t)>, <Op (pick-up r)>, <Op (stack r t)>, <Op (pick-up e)>, <Op (stack e r)>, <Op (pick-up p)>, <Op (stack p e)>]"
