Approach,Initial,Goal,Time to Order Landmarks,Time to Generate Plan,Path Length,Path
R-Closest Centroid Approach,"['(handempty)', '(ontable e)', '(clear e)', '(ontable p)', '(clear r)', '(on r p)', '(ontable t)', '(clear a)', '(on a t)']","['(clear t)', '(on t a)', '(on a r)', '(on r e)', '(ontable e)']",0.0002167224884033203,0.010892152786254883,12,"[<Op (pick-up e)>, <Op (stack e r)>, <Op (unstack a t)>, <Op (put-down a)>, <Op (unstack e r)>, <Op (put-down e)>, <Op (unstack r p)>, <Op (stack r e)>, <Op (pick-up a)>, <Op (stack a r)>, <Op (pick-up t)>, <Op (stack t a)>]"
R-Farthest Centroid Approach,"['(handempty)', '(ontable e)', '(clear e)', '(ontable p)', '(clear r)', '(on r p)', '(ontable t)', '(clear a)', '(on a t)']","['(clear t)', '(on t a)', '(on a r)', '(on r e)', '(ontable e)']",0.00017881393432617188,0.010799884796142578,12,"[<Op (pick-up e)>, <Op (stack e r)>, <Op (unstack a t)>, <Op (put-down a)>, <Op (unstack e r)>, <Op (put-down e)>, <Op (unstack r p)>, <Op (stack r e)>, <Op (pick-up a)>, <Op (stack a r)>, <Op (pick-up t)>, <Op (stack t a)>]"
R-All but Real Centroid Approach,"['(handempty)', '(ontable e)', '(clear e)', '(ontable p)', '(clear r)', '(on r p)', '(ontable t)', '(clear a)', '(on a t)']","['(clear t)', '(on t a)', '(on a r)', '(on r e)', '(ontable e)']",0.0001957416534423828,0.013888120651245117,16,"[<Op (pick-up e)>, <Op (stack e r)>, <Op (unstack a t)>, <Op (put-down a)>, <Op (pick-up t)>, <Op (stack t a)>, <Op (unstack t a)>, <Op (put-down t)>, <Op (unstack e r)>, <Op (put-down e)>, <Op (unstack r p)>, <Op (stack r e)>, <Op (pick-up a)>, <Op (stack a r)>, <Op (pick-up t)>, <Op (stack t a)>]"
Minimum Covering State Approach,"['(handempty)', '(ontable e)', '(clear e)', '(ontable p)', '(clear r)', '(on r p)', '(ontable t)', '(clear a)', '(on a t)']","['(clear t)', '(on t a)', '(on a r)', '(on r e)', '(ontable e)']",0.00021314620971679688,0.003454923629760742,6,"[<Op (unstack r p)>, <Op (stack r e)>, <Op (unstack a t)>, <Op (stack a r)>, <Op (pick-up t)>, <Op (stack t a)>]"
Closest Minimum Covering State Approach,"['(handempty)', '(ontable e)', '(clear e)', '(ontable p)', '(clear r)', '(on r p)', '(ontable t)', '(clear a)', '(on a t)']","['(clear t)', '(on t a)', '(on a r)', '(on r e)', '(ontable e)']",0.00019621849060058594,0.003371000289916992,6,"[<Op (unstack r p)>, <Op (stack r e)>, <Op (unstack a t)>, <Op (stack a r)>, <Op (pick-up t)>, <Op (stack t a)>]"
Farthest Minimum Covering State Approach,"['(handempty)', '(ontable e)', '(clear e)', '(ontable p)', '(clear r)', '(on r p)', '(ontable t)', '(clear a)', '(on a t)']","['(clear t)', '(on t a)', '(on a r)', '(on r e)', '(ontable e)']",0.00016808509826660156,0.012498855590820312,12,"[<Op (pick-up e)>, <Op (stack e r)>, <Op (unstack a t)>, <Op (put-down a)>, <Op (unstack e r)>, <Op (put-down e)>, <Op (unstack r p)>, <Op (stack r e)>, <Op (pick-up a)>, <Op (stack a r)>, <Op (pick-up t)>, <Op (stack t a)>]"
All but Real Minimum Coverinst State Approach,"['(handempty)', '(ontable e)', '(clear e)', '(ontable p)', '(clear r)', '(on r p)', '(ontable t)', '(clear a)', '(on a t)']","['(clear t)', '(on t a)', '(on a r)', '(on r e)', '(ontable e)']",0.00020885467529296875,0.0033719539642333984,6,"[<Op (unstack r p)>, <Op (stack r e)>, <Op (unstack a t)>, <Op (stack a r)>, <Op (pick-up t)>, <Op (stack t a)>]"
R-Minimum Covering State Approach,"['(handempty)', '(ontable e)', '(clear e)', '(ontable p)', '(clear r)', '(on r p)', '(ontable t)', '(clear a)', '(on a t)']","['(clear t)', '(on t a)', '(on a r)', '(on r e)', '(ontable e)']",0.0002789497375488281,0.014305830001831055,16,"[<Op (unstack a t)>, <Op (put-down a)>, <Op (pick-up t)>, <Op (stack t r)>, <Op (pick-up e)>, <Op (stack e a)>, <Op (unstack t r)>, <Op (put-down t)>, <Op (unstack e a)>, <Op (put-down e)>, <Op (unstack r p)>, <Op (stack r e)>, <Op (pick-up a)>, <Op (stack a r)>, <Op (pick-up t)>, <Op (stack t a)>]"
R-Closest Minimum Covering State Approach,"['(handempty)', '(ontable e)', '(clear e)', '(ontable p)', '(clear r)', '(on r p)', '(ontable t)', '(clear a)', '(on a t)']","['(clear t)', '(on t a)', '(on a r)', '(on r e)', '(ontable e)']",0.00034689903259277344,0.01147007942199707,12,"[<Op (pick-up e)>, <Op (stack e r)>, <Op (unstack a t)>, <Op (put-down a)>, <Op (unstack e r)>, <Op (put-down e)>, <Op (unstack r p)>, <Op (stack r e)>, <Op (pick-up a)>, <Op (stack a r)>, <Op (pick-up t)>, <Op (stack t a)>]"
R-Farthest Minimum Covering State Approach,"['(handempty)', '(ontable e)', '(clear e)', '(ontable p)', '(clear r)', '(on r p)', '(ontable t)', '(clear a)', '(on a t)']","['(clear t)', '(on t a)', '(on a r)', '(on r e)', '(ontable e)']",0.00019502639770507812,0.01168203353881836,12,"[<Op (pick-up e)>, <Op (stack e r)>, <Op (unstack a t)>, <Op (put-down a)>, <Op (unstack e r)>, <Op (put-down e)>, <Op (unstack r p)>, <Op (stack r e)>, <Op (pick-up a)>, <Op (stack a r)>, <Op (pick-up t)>, <Op (stack t a)>]"
R-All but Real Minimum Coverinst State Approach,"['(handempty)', '(ontable e)', '(clear e)', '(ontable p)', '(clear r)', '(on r p)', '(ontable t)', '(clear a)', '(on a t)']","['(clear t)', '(on t a)', '(on a r)', '(on r e)', '(ontable e)']",0.00039386749267578125,0.01536703109741211,16,"[<Op (unstack a t)>, <Op (put-down a)>, <Op (pick-up t)>, <Op (stack t r)>, <Op (pick-up e)>, <Op (stack e a)>, <Op (unstack t r)>, <Op (put-down t)>, <Op (unstack e a)>, <Op (put-down e)>, <Op (unstack r p)>, <Op (stack r e)>, <Op (pick-up a)>, <Op (stack a r)>, <Op (pick-up t)>, <Op (stack t a)>]"
